ACSSF ID150000001303     16019          9705011                                                                                                                                   15000US160199705011                     Block Group 1, Census Tract 9705.01, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001304     16019          9705021                                                                                                                                   15000US160199705021                     Block Group 1, Census Tract 9705.02, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001305     16019          9705022                                                                                                                                   15000US160199705022                     Block Group 2, Census Tract 9705.02, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001306     16019          9705023                                                                                                                                   15000US160199705023                     Block Group 3, Census Tract 9705.02, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001307     16019          9705031                                                                                                                                   15000US160199705031                     Block Group 1, Census Tract 9705.03, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001308     16019          9706011                                                                                                                                   15000US160199706011                     Block Group 1, Census Tract 9706.01, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001309     16019          9706012                                                                                                                                   15000US160199706012                     Block Group 2, Census Tract 9706.01, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001310     16019          9706013                                                                                                                                   15000US160199706013                     Block Group 3, Census Tract 9706.01, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001311     16019          9706021                                                                                                                                   15000US160199706021                     Block Group 1, Census Tract 9706.02, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001312     16019          9706022                                                                                                                                   15000US160199706022                     Block Group 2, Census Tract 9706.02, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001313     16019          9706023                                                                                                                                   15000US160199706023                     Block Group 3, Census Tract 9706.02, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001314     16019          9706031                                                                                                                                   15000US160199706031                     Block Group 1, Census Tract 9706.03, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF ID150000001315     16019          9707001                                                                                                                                   15000US160199707001                     Block Group 1, Census Tract 9707, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001316     16019          9707002                                                                                                                                   15000US160199707002                     Block Group 2, Census Tract 9707, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001317     16019          9707003                                                                                                                                   15000US160199707003                     Block Group 3, Census Tract 9707, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001318     16019          9707004                                                                                                                                   15000US160199707004                     Block Group 4, Census Tract 9707, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001319     16019          9708001                                                                                                                                   15000US160199708001                     Block Group 1, Census Tract 9708, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001320     16019          9708002                                                                                                                                   15000US160199708002                     Block Group 2, Census Tract 9708, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001321     16019          9708003                                                                                                                                   15000US160199708003                     Block Group 3, Census Tract 9708, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001322     16019          9708004                                                                                                                                   15000US160199708004                     Block Group 4, Census Tract 9708, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001323     16019          9709001                                                                                                                                   15000US160199709001                     Block Group 1, Census Tract 9709, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001324     16019          9709002                                                                                                                                   15000US160199709002                     Block Group 2, Census Tract 9709, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001325     16019          9709003                                                                                                                                   15000US160199709003                     Block Group 3, Census Tract 9709, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001326     16019          9710001                                                                                                                                   15000US160199710001                     Block Group 1, Census Tract 9710, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001327     16019          9710002                                                                                                                                   15000US160199710002                     Block Group 2, Census Tract 9710, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001328     16019          9710003                                                                                                                                   15000US160199710003                     Block Group 3, Census Tract 9710, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001329     16019          9710004                                                                                                                                   15000US160199710004                     Block Group 4, Census Tract 9710, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001330     16019          9710005                                                                                                                                   15000US160199710005                     Block Group 5, Census Tract 9710, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001331     16019          9710006                                                                                                                                   15000US160199710006                     Block Group 6, Census Tract 9710, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001332     16019          9711001                                                                                                                                   15000US160199711001                     Block Group 1, Census Tract 9711, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001333     16019          9711002                                                                                                                                   15000US160199711002                     Block Group 2, Census Tract 9711, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001334     16019          9711003                                                                                                                                   15000US160199711003                     Block Group 3, Census Tract 9711, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001335     16019          9711004                                                                                                                                   15000US160199711004                     Block Group 4, Census Tract 9711, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001336     16019          9711005                                                                                                                                   15000US160199711005                     Block Group 5, Census Tract 9711, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001337     16019          9712001                                                                                                                                   15000US160199712001                     Block Group 1, Census Tract 9712, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
ACSSF ID150000001338     16019          9712002                                                                                                                                   15000US160199712002                     Block Group 2, Census Tract 9712, Bonneville County, Idaho                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
