ACSSF RI040000000001     44                                                                                                                                                       04000US44                               Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF RI040010000002     44                                                                                                                                U                      04001US44                               Rhode Island -- Urban                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF RI040430000003     44                                                                                                                                R                      04043US44                               Rhode Island -- Rural                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF RI040A00000004     44                                                                                                                                                       040A0US44                               Rhode Island -- In metropolitan or micropolitan statistical area                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF RI040C00000005     44                                                              1                                                                                        040C0US44                               Rhode Island -- In metropolitan statistical area                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF RI040C10000006     44                                                              1                                                                  Y                     040C1US44                               Rhode Island -- In metropolitan statistical area -- in principal city                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF RI040C20000007     44                                                              1                                                                                        040C2US44                               Rhode Island -- In metropolitan statistical area -- not in principal city                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF RI150000000665     44007          0019006                                                                                                                                   15000US440070019006                     Block Group 6, Census Tract 19, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000666     44007          0020001                                                                                                                                   15000US440070020001                     Block Group 1, Census Tract 20, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000667     44007          0020002                                                                                                                                   15000US440070020002                     Block Group 2, Census Tract 20, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000668     44007          0020003                                                                                                                                   15000US440070020003                     Block Group 3, Census Tract 20, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000669     44007          0020004                                                                                                                                   15000US440070020004                     Block Group 4, Census Tract 20, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000670     44007          0021011                                                                                                                                   15000US440070021011                     Block Group 1, Census Tract 21.01, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000671     44007          0021012                                                                                                                                   15000US440070021012                     Block Group 2, Census Tract 21.01, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000672     44007          0021013                                                                                                                                   15000US440070021013                     Block Group 3, Census Tract 21.01, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000673     44007          0021021                                                                                                                                   15000US440070021021                     Block Group 1, Census Tract 21.02, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000674     44007          0021022                                                                                                                                   15000US440070021022                     Block Group 2, Census Tract 21.02, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000675     44007          0021023                                                                                                                                   15000US440070021023                     Block Group 3, Census Tract 21.02, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000676     44007          0021024                                                                                                                                   15000US440070021024                     Block Group 4, Census Tract 21.02, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000677     44007          0021025                                                                                                                                   15000US440070021025                     Block Group 5, Census Tract 21.02, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF RI150000000678     44007          0022001                                                                                                                                   15000US440070022001                     Block Group 1, Census Tract 22, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000679     44007          0022002                                                                                                                                   15000US440070022002                     Block Group 2, Census Tract 22, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000680     44007          0022003                                                                                                                                   15000US440070022003                     Block Group 3, Census Tract 22, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000681     44007          0022004                                                                                                                                   15000US440070022004                     Block Group 4, Census Tract 22, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000682     44007          0023001                                                                                                                                   15000US440070023001                     Block Group 1, Census Tract 23, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000683     44007          0023002                                                                                                                                   15000US440070023002                     Block Group 2, Census Tract 23, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000684     44007          0023003                                                                                                                                   15000US440070023003                     Block Group 3, Census Tract 23, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000685     44007          0023004                                                                                                                                   15000US440070023004                     Block Group 4, Census Tract 23, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000686     44007          0023005                                                                                                                                   15000US440070023005                     Block Group 5, Census Tract 23, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000687     44007          0023006                                                                                                                                   15000US440070023006                     Block Group 6, Census Tract 23, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000688     44007          0024001                                                                                                                                   15000US440070024001                     Block Group 1, Census Tract 24, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000689     44007          0024002                                                                                                                                   15000US440070024002                     Block Group 2, Census Tract 24, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000690     44007          0024003                                                                                                                                   15000US440070024003                     Block Group 3, Census Tract 24, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000691     44007          0024004                                                                                                                                   15000US440070024004                     Block Group 4, Census Tract 24, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000692     44007          0024005                                                                                                                                   15000US440070024005                     Block Group 5, Census Tract 24, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000693     44007          0024006                                                                                                                                   15000US440070024006                     Block Group 6, Census Tract 24, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000694     44007          0025001                                                                                                                                   15000US440070025001                     Block Group 1, Census Tract 25, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000695     44007          0025002                                                                                                                                   15000US440070025002                     Block Group 2, Census Tract 25, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000696     44007          0026001                                                                                                                                   15000US440070026001                     Block Group 1, Census Tract 26, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000697     44007          0026002                                                                                                                                   15000US440070026002                     Block Group 2, Census Tract 26, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000698     44007          0026003                                                                                                                                   15000US440070026003                     Block Group 3, Census Tract 26, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000699     44007          0027001                                                                                                                                   15000US440070027001                     Block Group 1, Census Tract 27, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF RI150000000700     44007          0027002                                                                                                                                   15000US440070027002                     Block Group 2, Census Tract 27, Providence County, Rhode Island                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
