ACSSF NH150000001841     33019          9758005                                                                                                                                   15000US330199758005                     Block Group 5, Census Tract 9758, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF NH150000001842     33019          9759011                                                                                                                                   15000US330199759011                     Block Group 1, Census Tract 9759.01, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH150000001843     33019          9759012                                                                                                                                   15000US330199759012                     Block Group 2, Census Tract 9759.01, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH150000001844     33019          9759013                                                                                                                                   15000US330199759013                     Block Group 3, Census Tract 9759.01, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH150000001845     33019          9759021                                                                                                                                   15000US330199759021                     Block Group 1, Census Tract 9759.02, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH150000001846     33019          9759022                                                                                                                                   15000US330199759022                     Block Group 2, Census Tract 9759.02, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH150000001847     33019          9759023                                                                                                                                   15000US330199759023                     Block Group 3, Census Tract 9759.02, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH150000001848     33019          9759024                                                                                                                                   15000US330199759024                     Block Group 4, Census Tract 9759.02, Sullivan County, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH155000001849     33001     00980                                                                                                                                          15500US3300980001                       Belknap County (part), Alton CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
ACSSF NH155000001850     33011     01220                                                                                                                                          15500US3301220011                       Hillsborough County (part), Amherst CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ACSSF NH155000001851     33011     01620                                                                                                                                          15500US3301620011                       Hillsborough County (part), Antrim CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF NH155000001852     33009     01940                                                                                                                                          15500US3301940009                       Grafton County (part), Ashland CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF NH155000001853     33003     03620                                                                                                                                          15500US3303620003                       Carroll County (part), Bartlett CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF NH155000001854     33001     04660                                                                                                                                          15500US3304660001                       Belknap County (part), Belmont CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF NH155000001855     33011     04820                                                                                                                                          15500US3304820011                       Hillsborough County (part), Bennington CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF NH155000001856     33007     05140                                                                                                                                          15500US3305140007                       Coos County (part), Berlin city, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
ACSSF NH155000001857     33009     05380                                                                                                                                          15500US3305380009                       Grafton County (part), Bethlehem CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH155000001858     33013     06020                                                                                                                                          15500US3306020013                       Merrimack County (part), Blodgett Landing CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
ACSSF NH155000001859     33013     06900                                                                                                                                          15500US3306900013                       Merrimack County (part), Bradford CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF NH155000001860     33009     07620                                                                                                                                          15500US3307620009                       Grafton County (part), Bristol CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF NH155000001861     33009     08900                                                                                                                                          15500US3308900009                       Grafton County (part), Canaan CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF NH155000001862     33003     10820                                                                                                                                          15500US3310820003                       Carroll County (part), Center Ossipee CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
ACSSF NH155000001863     33003     10900                                                                                                                                          15500US3310900003                       Carroll County (part), Center Sandwich CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
ACSSF NH155000001864     33019     11300                                                                                                                                          15500US3311300019                       Sullivan County (part), Charlestown CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ACSSF NH155000001865     33019     12900                                                                                                                                          15500US3312900019                       Sullivan County (part), Claremont city, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
ACSSF NH155000001866     33007     13700                                                                                                                                          15500US3313700007                       Coos County (part), Colebrook CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF NH155000001867     33013     14200                                                                                                                                          15500US3314200013                       Merrimack County (part), Concord city, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ACSSF NH155000001868     33013     14340                                                                                                                                          15500US3314340013                       Merrimack County (part), Contoocook CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
ACSSF NH155000001869     33003     14580                                                                                                                                          15500US3314580003                       Carroll County (part), Conway CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ACSSF NH155000001870     33015     17860                                                                                                                                          15500US3317860015                       Rockingham County (part), Derry CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF NH155000001871     33017     18820                                                                                                                                          15500US3318820017                       Strafford County (part), Dover city, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF NH155000001872     33017     19620                                                                                                                                          15500US3319620017                       Strafford County (part), Durham CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
ACSSF NH155000001873     33011     21780                                                                                                                                          15500US3321780011                       Hillsborough County (part), East Merrimack CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ACSSF NH155000001874     33009     24260                                                                                                                                          15500US3324260009                       Grafton County (part), Enfield CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
ACSSF NH155000001875     33015     24580                                                                                                                                          15500US3324580015                       Rockingham County (part), Epping CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ACSSF NH155000001876     33015     25300                                                                                                                                          15500US3325300015                       Rockingham County (part), Exeter CDP, New Hampshire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
